Tenant_ID,Full_Name,Age_Group,Occupation,Budget(minimum),Budget(Maximum),Inspection_Count,Has_Active_Application
TNT01255,Tenant_1255,36 - 45,Engineer,150000,200000,2,FALSE
TNT01256,Tenant_1256,18 - 25,Banker,150000,200000,2,TRUE
TNT01257,Tenant_1257,18 - 25,Student,200000,300000,3,FALSE
TNT01258,Tenant_1258,46 - 60,Student,200000,300000,2,FALSE
TNT01259,Tenant_1259,46 - 60,Banker,300000,500000,5,FALSE
TNT01260,Tenant_1260,46 - 60,Trader,150000,200000,1,FALSE
TNT01261,Tenant_1261,36 - 45,Engineer,100000,150000,3,FALSE
TNT01262,Tenant_1262,46 - 60,Student,150000,200000,5,TRUE
TNT01263,Tenant_1263,46 - 60,Banker,150000,200000,0,FALSE
TNT01264,Tenant_1264,26 - 35,Freelancer,100000,150000,3,TRUE
TNT01265,Tenant_1265,36 - 45,Civil Servant,150000,200000,0,FALSE
TNT01266,Tenant_1266,36 - 45,Civil Servant,150000,200000,3,FALSE
TNT01267,Tenant_1267,26 - 35,Student,300000,500000,2,FALSE
TNT01268,Tenant_1268,18 - 25,Student,150000,200000,1,FALSE
TNT01269,Tenant_1269,36 - 45,Banker,100000,150000,3,FALSE
TNT01270,Tenant_1270,46 - 60,Engineer,100000,150000,5,FALSE
TNT01271,Tenant_1271,46 - 60,Student,150000,200000,4,FALSE
TNT01272,Tenant_1272,18 - 25,Engineer,200000,300000,2,FALSE
TNT01273,Tenant_1273,26 - 35,Civil Servant,150000,200000,3,FALSE
TNT01274,Tenant_1274,26 - 35,Banker,100000,150000,2,FALSE
TNT01275,Tenant_1275,26 - 35,Freelancer,100000,150000,4,FALSE
TNT01276,Tenant_1276,46 - 60,Student,100000,150000,5,FALSE
TNT01277,Tenant_1277,26 - 35,Civil Servant,200000,300000,2,TRUE
TNT01278,Tenant_1278,26 - 35,Engineer,200000,300000,2,FALSE
TNT01279,Tenant_1279,46 - 60,Engineer,200000,300000,3,TRUE
TNT01280,Tenant_1280,18 - 25,Civil Servant,150000,200000,2,FALSE
TNT01281,Tenant_1281,46 - 60,Civil Servant,100000,150000,5,FALSE
TNT01282,Tenant_1282,26 - 35,Trader,150000,200000,3,FALSE
TNT01283,Tenant_1283,18 - 25,Engineer,150000,200000,1,TRUE
TNT01284,Tenant_1284,26 - 35,Civil Servant,200000,300000,4,FALSE
TNT01285,Tenant_1285,46 - 60,Civil Servant,150000,200000,5,TRUE
TNT01286,Tenant_1286,46 - 60,Civil Servant,300000,500000,5,TRUE
TNT01287,Tenant_1287,18 - 25,Engineer,200000,300000,0,FALSE
TNT01288,Tenant_1288,26 - 35,Banker,200000,300000,4,FALSE
TNT01289,Tenant_1289,26 - 35,Engineer,100000,150000,2,FALSE
TNT01290,Tenant_1290,18 - 25,Trader,300000,500000,5,FALSE
TNT01291,Tenant_1291,36 - 45,Freelancer,300000,500000,3,TRUE
TNT01292,Tenant_1292,46 - 60,Trader,300000,500000,0,TRUE
TNT01293,Tenant_1293,46 - 60,Civil Servant,100000,150000,0,FALSE
TNT01294,Tenant_1294,26 - 35,Freelancer,150000,200000,5,FALSE
TNT01295,Tenant_1295,46 - 60,Student,150000,200000,2,FALSE
TNT01296,Tenant_1296,18 - 25,Freelancer,100000,150000,5,FALSE
TNT01297,Tenant_1297,46 - 60,Freelancer,150000,200000,0,FALSE
TNT01298,Tenant_1298,18 - 25,Civil Servant,300000,500000,3,FALSE
TNT01299,Tenant_1299,46 - 60,Civil Servant,100000,150000,2,FALSE
TNT01300,Tenant_1300,36 - 45,Trader,300000,500000,5,TRUE
TNT01301,Tenant_1301,26 - 35,Banker,300000,500000,4,FALSE
TNT01302,Tenant_1302,36 - 45,Banker,100000,150000,2,FALSE
TNT01303,Tenant_1303,18 - 25,Freelancer,200000,300000,2,FALSE
TNT01304,Tenant_1304,26 - 35,Trader,100000,150000,0,TRUE
TNT01305,Tenant_1305,46 - 60,Banker,100000,150000,5,TRUE
TNT01306,Tenant_1306,46 - 60,Banker,200000,300000,1,TRUE
TNT01307,Tenant_1307,36 - 45,Trader,200000,300000,0,FALSE
TNT01308,Tenant_1308,26 - 35,Freelancer,300000,500000,5,FALSE
TNT01309,Tenant_1309,46 - 60,Civil Servant,200000,300000,5,FALSE
TNT01310,Tenant_1310,18 - 25,Student,200000,300000,1,FALSE
TNT01311,Tenant_1311,36 - 45,Trader,300000,500000,2,TRUE
TNT01312,Tenant_1312,46 - 60,Civil Servant,300000,500000,2,FALSE
TNT01313,Tenant_1313,18 - 25,Trader,300000,500000,5,FALSE
TNT01314,Tenant_1314,18 - 25,Trader,300000,500000,4,FALSE
TNT01315,Tenant_1315,36 - 45,Freelancer,100000,150000,0,FALSE
TNT01316,Tenant_1316,36 - 45,Freelancer,300000,500000,4,TRUE
TNT01317,Tenant_1317,36 - 45,Civil Servant,100000,150000,3,TRUE
TNT01318,Tenant_1318,18 - 25,Trader,300000,500000,2,FALSE
TNT01319,Tenant_1319,26 - 35,Banker,100000,150000,5,TRUE
TNT01320,Tenant_1320,26 - 35,Student,100000,150000,5,TRUE
TNT01321,Tenant_1321,26 - 35,Civil Servant,100000,150000,4,TRUE
TNT01322,Tenant_1322,26 - 35,Engineer,100000,150000,3,FALSE
TNT01323,Tenant_1323,26 - 35,Trader,200000,300000,1,FALSE
TNT01324,Tenant_1324,26 - 35,Trader,100000,150000,0,FALSE
TNT01325,Tenant_1325,46 - 60,Freelancer,200000,300000,3,FALSE
TNT01326,Tenant_1326,46 - 60,Freelancer,200000,300000,0,FALSE
TNT01327,Tenant_1327,36 - 45,Engineer,100000,150000,2,FALSE
TNT01328,Tenant_1328,26 - 35,Civil Servant,300000,500000,5,FALSE
TNT01329,Tenant_1329,46 - 60,Freelancer,200000,300000,1,FALSE
TNT01330,Tenant_1330,18 - 25,Freelancer,100000,150000,2,TRUE
TNT01331,Tenant_1331,18 - 25,Civil Servant,150000,200000,3,FALSE
TNT01332,Tenant_1332,26 - 35,Banker,200000,300000,1,FALSE
TNT01333,Tenant_1333,18 - 25,Student,300000,500000,3,TRUE
TNT01334,Tenant_1334,46 - 60,Banker,150000,200000,0,TRUE
TNT01335,Tenant_1335,18 - 25,Trader,200000,300000,2,FALSE
TNT01336,Tenant_1336,26 - 35,Banker,100000,150000,0,TRUE
TNT01337,Tenant_1337,36 - 45,Civil Servant,100000,150000,1,TRUE
TNT01338,Tenant_1338,36 - 45,Engineer,100000,150000,4,FALSE
TNT01339,Tenant_1339,46 - 60,Banker,100000,150000,0,TRUE
TNT01340,Tenant_1340,46 - 60,Freelancer,300000,500000,1,FALSE
TNT01341,Tenant_1341,46 - 60,Engineer,300000,500000,1,TRUE
TNT01342,Tenant_1342,46 - 60,Engineer,200000,300000,3,TRUE
TNT01343,Tenant_1343,26 - 35,Trader,100000,150000,0,FALSE
TNT01344,Tenant_1344,36 - 45,Trader,150000,200000,2,FALSE
TNT01345,Tenant_1345,36 - 45,Freelancer,200000,300000,0,FALSE
TNT01346,Tenant_1346,26 - 35,Student,150000,200000,3,FALSE
TNT01347,Tenant_1347,18 - 25,Engineer,100000,150000,1,FALSE
TNT01348,Tenant_1348,36 - 45,Freelancer,100000,150000,2,FALSE
TNT01349,Tenant_1349,26 - 35,Trader,100000,150000,4,TRUE
TNT01350,Tenant_1350,18 - 25,Trader,200000,300000,5,FALSE
TNT01351,Tenant_1351,46 - 60,Student,150000,200000,2,FALSE
TNT01352,Tenant_1352,36 - 45,Engineer,100000,150000,5,FALSE
TNT01353,Tenant_1353,26 - 35,Engineer,100000,150000,0,TRUE
TNT01354,Tenant_1354,36 - 45,Freelancer,100000,150000,2,FALSE
TNT01355,Tenant_1355,36 - 45,Student,200000,300000,0,TRUE
TNT01356,Tenant_1356,26 - 35,Banker,200000,300000,2,FALSE
TNT01357,Tenant_1357,46 - 60,Freelancer,100000,150000,0,FALSE
TNT01358,Tenant_1358,18 - 25,Engineer,150000,200000,5,FALSE
TNT01359,Tenant_1359,26 - 35,Freelancer,100000,150000,1,TRUE
TNT01360,Tenant_1360,18 - 25,Freelancer,200000,300000,1,TRUE
TNT01361,Tenant_1361,26 - 35,Freelancer,100000,150000,0,FALSE
TNT01362,Tenant_1362,26 - 35,Freelancer,300000,500000,0,FALSE
TNT01363,Tenant_1363,36 - 45,Engineer,150000,200000,4,FALSE
TNT01364,Tenant_1364,18 - 25,Student,300000,500000,0,TRUE
TNT01365,Tenant_1365,18 - 25,Student,200000,300000,3,TRUE
TNT01366,Tenant_1366,18 - 25,Trader,300000,500000,5,TRUE
TNT01367,Tenant_1367,36 - 45,Civil Servant,150000,200000,0,FALSE
TNT01368,Tenant_1368,26 - 35,Trader,150000,200000,1,FALSE
TNT01369,Tenant_1369,36 - 45,Banker,300000,500000,2,FALSE
TNT01370,Tenant_1370,26 - 35,Student,100000,150000,1,FALSE
TNT01371,Tenant_1371,26 - 35,Freelancer,300000,500000,3,FALSE
TNT01372,Tenant_1372,26 - 35,Civil Servant,200000,300000,2,TRUE
TNT01373,Tenant_1373,26 - 35,Trader,300000,500000,1,FALSE
TNT01374,Tenant_1374,46 - 60,Freelancer,300000,500000,0,TRUE
TNT01375,Tenant_1375,26 - 35,Banker,200000,300000,5,FALSE
TNT01376,Tenant_1376,36 - 45,Student,300000,500000,0,FALSE
TNT01377,Tenant_1377,18 - 25,Engineer,300000,500000,2,FALSE
TNT01378,Tenant_1378,26 - 35,Banker,200000,300000,5,FALSE
TNT01379,Tenant_1379,36 - 45,Engineer,300000,500000,4,FALSE
TNT01380,Tenant_1380,36 - 45,Student,300000,500000,3,FALSE
TNT01381,Tenant_1381,36 - 45,Engineer,150000,200000,1,FALSE
TNT01382,Tenant_1382,36 - 45,Student,200000,300000,1,FALSE
TNT01383,Tenant_1383,36 - 45,Freelancer,150000,200000,3,FALSE
TNT01384,Tenant_1384,26 - 35,Banker,200000,300000,1,FALSE
TNT01385,Tenant_1385,18 - 25,Freelancer,100000,150000,2,FALSE
TNT01386,Tenant_1386,26 - 35,Student,150000,200000,4,FALSE
TNT01387,Tenant_1387,26 - 35,Student,100000,150000,2,FALSE
TNT01388,Tenant_1388,18 - 25,Freelancer,300000,500000,4,FALSE
TNT01389,Tenant_1389,46 - 60,Civil Servant,100000,150000,5,FALSE
TNT01390,Tenant_1390,26 - 35,Freelancer,300000,500000,0,TRUE
TNT01391,Tenant_1391,18 - 25,Freelancer,100000,150000,4,TRUE
TNT01392,Tenant_1392,26 - 35,Banker,300000,500000,4,FALSE
TNT01393,Tenant_1393,18 - 25,Banker,300000,500000,4,FALSE
TNT01394,Tenant_1394,46 - 60,Civil Servant,100000,150000,1,TRUE
TNT01395,Tenant_1395,36 - 45,Student,150000,200000,4,FALSE
TNT01396,Tenant_1396,18 - 25,Trader,200000,300000,3,FALSE
TNT01397,Tenant_1397,26 - 35,Freelancer,150000,200000,0,FALSE
TNT01398,Tenant_1398,26 - 35,Engineer,100000,150000,0,FALSE
TNT01399,Tenant_1399,46 - 60,Engineer,300000,500000,1,FALSE
TNT01400,Tenant_1400,46 - 60,Civil Servant,100000,150000,2,FALSE
TNT01401,Tenant_1401,18 - 25,Engineer,200000,300000,3,TRUE
TNT01402,Tenant_1402,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT01403,Tenant_1403,26 - 35,Freelancer,150000,200000,4,FALSE
TNT01404,Tenant_1404,36 - 45,Trader,300000,500000,2,FALSE
TNT01405,Tenant_1405,46 - 60,Civil Servant,150000,200000,3,FALSE
TNT01406,Tenant_1406,46 - 60,Trader,300000,500000,1,FALSE
TNT01407,Tenant_1407,18 - 25,Civil Servant,150000,200000,1,FALSE
TNT01408,Tenant_1408,46 - 60,Civil Servant,150000,200000,4,FALSE
TNT01409,Tenant_1409,18 - 25,Banker,100000,150000,3,FALSE
TNT01410,Tenant_1410,18 - 25,Trader,200000,300000,1,FALSE
TNT01411,Tenant_1411,36 - 45,Engineer,150000,200000,4,FALSE
TNT01412,Tenant_1412,36 - 45,Engineer,100000,150000,2,FALSE
TNT01413,Tenant_1413,18 - 25,Freelancer,300000,500000,3,FALSE
TNT01414,Tenant_1414,18 - 25,Banker,300000,500000,1,TRUE
TNT01415,Tenant_1415,18 - 25,Civil Servant,150000,200000,3,FALSE
TNT01416,Tenant_1416,46 - 60,Student,300000,500000,1,TRUE
TNT01417,Tenant_1417,36 - 45,Civil Servant,200000,300000,5,FALSE
TNT01418,Tenant_1418,46 - 60,Banker,100000,150000,1,FALSE
TNT01419,Tenant_1419,36 - 45,Student,150000,200000,3,FALSE
TNT01420,Tenant_1420,46 - 60,Civil Servant,200000,300000,1,FALSE
TNT01421,Tenant_1421,36 - 45,Banker,100000,150000,2,TRUE
TNT01422,Tenant_1422,18 - 25,Trader,100000,150000,4,FALSE
TNT01423,Tenant_1423,36 - 45,Banker,150000,200000,5,TRUE
TNT01424,Tenant_1424,46 - 60,Freelancer,300000,500000,0,TRUE
TNT01425,Tenant_1425,26 - 35,Student,100000,150000,3,FALSE
TNT01426,Tenant_1426,36 - 45,Trader,100000,150000,3,FALSE
TNT01427,Tenant_1427,46 - 60,Trader,300000,500000,4,FALSE
TNT01428,Tenant_1428,36 - 45,Banker,300000,500000,2,FALSE
TNT01429,Tenant_1429,46 - 60,Trader,150000,200000,0,FALSE
TNT01430,Tenant_1430,26 - 35,Engineer,150000,200000,2,FALSE
TNT01431,Tenant_1431,36 - 45,Engineer,100000,150000,3,FALSE
TNT01432,Tenant_1432,18 - 25,Engineer,300000,500000,0,FALSE
TNT01433,Tenant_1433,46 - 60,Banker,150000,200000,1,FALSE
TNT01434,Tenant_1434,46 - 60,Student,150000,200000,5,TRUE
TNT01435,Tenant_1435,26 - 35,Banker,300000,500000,3,FALSE
TNT01436,Tenant_1436,18 - 25,Freelancer,300000,500000,2,TRUE
TNT01437,Tenant_1437,26 - 35,Trader,100000,150000,4,TRUE
TNT01438,Tenant_1438,36 - 45,Engineer,300000,500000,1,FALSE
TNT01439,Tenant_1439,26 - 35,Banker,150000,200000,0,FALSE
TNT01440,Tenant_1440,46 - 60,Banker,300000,500000,3,FALSE
TNT01441,Tenant_1441,36 - 45,Trader,200000,300000,4,FALSE
TNT01442,Tenant_1442,36 - 45,Banker,100000,150000,4,FALSE
TNT01443,Tenant_1443,18 - 25,Engineer,300000,500000,2,TRUE
TNT01444,Tenant_1444,46 - 60,Trader,100000,150000,5,TRUE
TNT01445,Tenant_1445,26 - 35,Student,300000,500000,4,FALSE
TNT01446,Tenant_1446,26 - 35,Engineer,200000,300000,2,FALSE
TNT01447,Tenant_1447,36 - 45,Freelancer,150000,200000,0,FALSE
TNT01448,Tenant_1448,18 - 25,Freelancer,150000,200000,3,FALSE
TNT01449,Tenant_1449,18 - 25,Civil Servant,150000,200000,0,FALSE
TNT01450,Tenant_1450,46 - 60,Civil Servant,100000,150000,5,TRUE
TNT01451,Tenant_1451,46 - 60,Trader,150000,200000,2,FALSE
TNT01452,Tenant_1452,46 - 60,Engineer,150000,200000,0,FALSE
TNT01453,Tenant_1453,36 - 45,Civil Servant,100000,150000,3,TRUE
TNT01454,Tenant_1454,46 - 60,Engineer,100000,150000,3,FALSE
TNT01455,Tenant_1455,18 - 25,Engineer,150000,200000,4,TRUE
TNT01456,Tenant_1456,46 - 60,Freelancer,300000,500000,5,FALSE
TNT01457,Tenant_1457,18 - 25,Trader,200000,300000,2,TRUE
TNT01458,Tenant_1458,46 - 60,Freelancer,100000,150000,0,FALSE
TNT01459,Tenant_1459,46 - 60,Civil Servant,200000,300000,4,FALSE
TNT01460,Tenant_1460,36 - 45,Banker,200000,300000,4,FALSE
TNT01461,Tenant_1461,18 - 25,Civil Servant,100000,150000,0,FALSE
TNT01462,Tenant_1462,36 - 45,Student,200000,300000,2,FALSE
TNT01463,Tenant_1463,18 - 25,Freelancer,300000,500000,2,TRUE
TNT01464,Tenant_1464,46 - 60,Trader,150000,200000,5,FALSE
TNT01465,Tenant_1465,36 - 45,Freelancer,300000,500000,3,FALSE
TNT01466,Tenant_1466,46 - 60,Banker,200000,300000,2,FALSE
TNT01467,Tenant_1467,46 - 60,Banker,150000,200000,4,FALSE
TNT01468,Tenant_1468,26 - 35,Banker,100000,150000,3,FALSE
TNT01469,Tenant_1469,18 - 25,Banker,300000,500000,1,FALSE
TNT01470,Tenant_1470,18 - 25,Student,150000,200000,3,FALSE
TNT01471,Tenant_1471,18 - 25,Engineer,100000,150000,4,FALSE
TNT01472,Tenant_1472,18 - 25,Civil Servant,300000,500000,5,FALSE
TNT01473,Tenant_1473,18 - 25,Banker,300000,500000,0,FALSE
TNT01474,Tenant_1474,36 - 45,Student,300000,500000,0,FALSE
TNT01475,Tenant_1475,18 - 25,Freelancer,300000,500000,5,TRUE
TNT01476,Tenant_1476,36 - 45,Banker,200000,300000,5,FALSE
TNT01477,Tenant_1477,26 - 35,Freelancer,100000,150000,0,FALSE
TNT01478,Tenant_1478,26 - 35,Freelancer,150000,200000,4,TRUE
TNT01479,Tenant_1479,36 - 45,Trader,100000,150000,5,FALSE
TNT01480,Tenant_1480,26 - 35,Student,200000,300000,3,FALSE
TNT01481,Tenant_1481,36 - 45,Student,200000,300000,0,FALSE
TNT01482,Tenant_1482,18 - 25,Banker,150000,200000,2,FALSE
TNT01483,Tenant_1483,36 - 45,Banker,150000,200000,1,FALSE
TNT01484,Tenant_1484,26 - 35,Banker,100000,150000,0,TRUE
TNT01485,Tenant_1485,36 - 45,Student,300000,500000,5,FALSE
TNT01486,Tenant_1486,26 - 35,Freelancer,150000,200000,0,FALSE
TNT01487,Tenant_1487,46 - 60,Freelancer,100000,150000,1,TRUE
TNT01488,Tenant_1488,36 - 45,Banker,150000,200000,2,FALSE
TNT01489,Tenant_1489,46 - 60,Freelancer,200000,300000,1,FALSE
TNT01490,Tenant_1490,26 - 35,Banker,200000,300000,0,FALSE
TNT01491,Tenant_1491,18 - 25,Civil Servant,300000,500000,0,TRUE
TNT01492,Tenant_1492,36 - 45,Engineer,300000,500000,3,FALSE
TNT01493,Tenant_1493,18 - 25,Freelancer,300000,500000,5,TRUE
TNT01494,Tenant_1494,18 - 25,Civil Servant,300000,500000,4,FALSE
TNT01495,Tenant_1495,18 - 25,Student,150000,200000,3,TRUE
TNT01496,Tenant_1496,26 - 35,Civil Servant,100000,150000,3,FALSE
TNT01497,Tenant_1497,26 - 35,Trader,200000,300000,3,TRUE
TNT01498,Tenant_1498,46 - 60,Civil Servant,100000,150000,3,FALSE
TNT01499,Tenant_1499,46 - 60,Civil Servant,200000,300000,3,TRUE
TNT01500,Tenant_1500,46 - 60,Civil Servant,150000,200000,2,FALSE
TNT01501,Tenant_1501,18 - 25,Student,150000,200000,5,TRUE
TNT01502,Tenant_1502,46 - 60,Student,300000,500000,4,FALSE
TNT01503,Tenant_1503,36 - 45,Trader,150000,200000,4,FALSE
TNT01504,Tenant_1504,26 - 35,Banker,200000,300000,5,TRUE
TNT01505,Tenant_1505,46 - 60,Freelancer,300000,500000,4,TRUE
TNT01506,Tenant_1506,26 - 35,Student,150000,200000,2,FALSE
TNT01507,Tenant_1507,18 - 25,Freelancer,150000,200000,2,FALSE
TNT01508,Tenant_1508,26 - 35,Trader,150000,200000,5,TRUE
TNT01509,Tenant_1509,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT01510,Tenant_1510,26 - 35,Trader,150000,200000,0,FALSE
TNT01511,Tenant_1511,26 - 35,Freelancer,100000,150000,4,TRUE
TNT01512,Tenant_1512,36 - 45,Freelancer,300000,500000,1,FALSE
TNT01513,Tenant_1513,36 - 45,Trader,100000,150000,3,FALSE
TNT01514,Tenant_1514,46 - 60,Banker,200000,300000,0,FALSE
TNT01515,Tenant_1515,26 - 35,Freelancer,150000,200000,0,FALSE
TNT01516,Tenant_1516,46 - 60,Engineer,300000,500000,3,TRUE
TNT01517,Tenant_1517,46 - 60,Civil Servant,200000,300000,0,FALSE
TNT01518,Tenant_1518,36 - 45,Engineer,150000,200000,2,TRUE
TNT01519,Tenant_1519,26 - 35,Freelancer,100000,150000,0,FALSE
TNT01520,Tenant_1520,36 - 45,Student,200000,300000,4,FALSE
TNT01521,Tenant_1521,18 - 25,Trader,100000,150000,4,TRUE
TNT01522,Tenant_1522,26 - 35,Banker,150000,200000,5,FALSE
TNT01523,Tenant_1523,18 - 25,Engineer,200000,300000,5,TRUE
TNT01524,Tenant_1524,26 - 35,Engineer,150000,200000,1,FALSE
TNT01525,Tenant_1525,46 - 60,Student,200000,300000,4,FALSE
TNT01526,Tenant_1526,36 - 45,Freelancer,150000,200000,3,FALSE
TNT01527,Tenant_1527,18 - 25,Student,100000,150000,3,TRUE
TNT01528,Tenant_1528,26 - 35,Banker,300000,500000,4,FALSE
TNT01529,Tenant_1529,46 - 60,Freelancer,100000,150000,2,FALSE
TNT01530,Tenant_1530,36 - 45,Engineer,300000,500000,4,FALSE
TNT01531,Tenant_1531,36 - 45,Engineer,200000,300000,2,FALSE
TNT01532,Tenant_1532,18 - 25,Trader,150000,200000,5,TRUE
TNT01533,Tenant_1533,46 - 60,Banker,150000,200000,3,TRUE
TNT01534,Tenant_1534,26 - 35,Engineer,100000,150000,4,FALSE
TNT01535,Tenant_1535,18 - 25,Student,300000,500000,5,FALSE
TNT01536,Tenant_1536,26 - 35,Engineer,300000,500000,1,FALSE
TNT01537,Tenant_1537,46 - 60,Student,200000,300000,3,TRUE
TNT01538,Tenant_1538,36 - 45,Student,150000,200000,1,FALSE
TNT01539,Tenant_1539,36 - 45,Civil Servant,300000,500000,3,FALSE
TNT01540,Tenant_1540,36 - 45,Civil Servant,300000,500000,0,TRUE
TNT01541,Tenant_1541,26 - 35,Civil Servant,150000,200000,5,FALSE
TNT01542,Tenant_1542,26 - 35,Freelancer,100000,150000,0,TRUE
TNT01543,Tenant_1543,36 - 45,Freelancer,150000,200000,0,FALSE
TNT01544,Tenant_1544,26 - 35,Engineer,300000,500000,1,FALSE
TNT01545,Tenant_1545,26 - 35,Engineer,100000,150000,2,TRUE
TNT01546,Tenant_1546,36 - 45,Student,200000,300000,3,TRUE
TNT01547,Tenant_1547,36 - 45,Freelancer,150000,200000,0,TRUE
TNT01548,Tenant_1548,26 - 35,Engineer,150000,200000,1,TRUE
TNT01549,Tenant_1549,26 - 35,Freelancer,100000,150000,3,FALSE
TNT01550,Tenant_1550,46 - 60,Banker,300000,500000,0,TRUE
TNT01551,Tenant_1551,18 - 25,Student,100000,150000,0,FALSE
TNT01552,Tenant_1552,26 - 35,Civil Servant,150000,200000,0,FALSE
TNT01553,Tenant_1553,46 - 60,Freelancer,100000,150000,1,FALSE
TNT01554,Tenant_1554,46 - 60,Engineer,100000,150000,2,TRUE
TNT01555,Tenant_1555,18 - 25,Student,200000,300000,5,TRUE
TNT01556,Tenant_1556,46 - 60,Trader,300000,500000,5,TRUE
TNT01557,Tenant_1557,46 - 60,Student,100000,150000,0,FALSE
TNT01558,Tenant_1558,26 - 35,Banker,150000,200000,0,FALSE
TNT01559,Tenant_1559,18 - 25,Student,100000,150000,2,FALSE
TNT01560,Tenant_1560,18 - 25,Civil Servant,300000,500000,5,TRUE
TNT01561,Tenant_1561,46 - 60,Civil Servant,300000,500000,2,TRUE
TNT01562,Tenant_1562,46 - 60,Freelancer,150000,200000,4,FALSE
TNT01563,Tenant_1563,36 - 45,Freelancer,300000,500000,0,TRUE
TNT01564,Tenant_1564,26 - 35,Engineer,150000,200000,5,FALSE
TNT01565,Tenant_1565,46 - 60,Engineer,300000,500000,3,TRUE
TNT01566,Tenant_1566,36 - 45,Student,100000,150000,4,FALSE
TNT01567,Tenant_1567,36 - 45,Civil Servant,150000,200000,3,TRUE
TNT01568,Tenant_1568,26 - 35,Student,300000,500000,2,FALSE
TNT01569,Tenant_1569,36 - 45,Civil Servant,200000,300000,5,FALSE
TNT01570,Tenant_1570,46 - 60,Student,200000,300000,4,FALSE
TNT01571,Tenant_1571,36 - 45,Freelancer,150000,200000,1,FALSE
TNT01572,Tenant_1572,36 - 45,Freelancer,200000,300000,4,FALSE
TNT01573,Tenant_1573,46 - 60,Trader,100000,150000,4,TRUE
TNT01574,Tenant_1574,36 - 45,Trader,100000,150000,2,FALSE
TNT01575,Tenant_1575,18 - 25,Trader,300000,500000,0,FALSE
TNT01576,Tenant_1576,26 - 35,Engineer,100000,150000,2,FALSE
TNT01577,Tenant_1577,46 - 60,Freelancer,150000,200000,2,FALSE
TNT01578,Tenant_1578,26 - 35,Student,100000,150000,2,FALSE
TNT01579,Tenant_1579,46 - 60,Student,300000,500000,3,FALSE
TNT01580,Tenant_1580,36 - 45,Trader,100000,150000,5,FALSE
TNT01581,Tenant_1581,26 - 35,Engineer,300000,500000,1,FALSE
TNT01582,Tenant_1582,46 - 60,Engineer,150000,200000,3,FALSE
TNT01583,Tenant_1583,18 - 25,Trader,200000,300000,4,FALSE
TNT01584,Tenant_1584,46 - 60,Student,100000,150000,2,TRUE
TNT01585,Tenant_1585,36 - 45,Engineer,300000,500000,5,FALSE
TNT01586,Tenant_1586,36 - 45,Civil Servant,150000,200000,0,TRUE
TNT01587,Tenant_1587,36 - 45,Civil Servant,200000,300000,2,TRUE
TNT01588,Tenant_1588,18 - 25,Banker,200000,300000,3,TRUE
TNT01589,Tenant_1589,26 - 35,Civil Servant,200000,300000,5,TRUE
TNT01590,Tenant_1590,18 - 25,Trader,100000,150000,1,FALSE
TNT01591,Tenant_1591,26 - 35,Student,200000,300000,3,FALSE
TNT01592,Tenant_1592,46 - 60,Banker,200000,300000,2,TRUE
TNT01593,Tenant_1593,18 - 25,Freelancer,200000,300000,5,FALSE
TNT01594,Tenant_1594,18 - 25,Student,100000,150000,1,TRUE
TNT01595,Tenant_1595,46 - 60,Banker,150000,200000,0,FALSE
TNT01596,Tenant_1596,36 - 45,Freelancer,200000,300000,3,FALSE
TNT01597,Tenant_1597,36 - 45,Engineer,150000,200000,5,FALSE
TNT01598,Tenant_1598,46 - 60,Student,200000,300000,3,FALSE
TNT01599,Tenant_1599,36 - 45,Student,200000,300000,5,FALSE
TNT01600,Tenant_1600,46 - 60,Engineer,100000,150000,4,FALSE
TNT01601,Tenant_1601,18 - 25,Student,200000,300000,5,FALSE
TNT01602,Tenant_1602,18 - 25,Trader,300000,500000,1,FALSE
TNT01603,Tenant_1603,26 - 35,Banker,200000,300000,3,FALSE
TNT01604,Tenant_1604,18 - 25,Freelancer,150000,200000,4,FALSE
TNT01605,Tenant_1605,26 - 35,Freelancer,300000,500000,0,FALSE
TNT01606,Tenant_1606,36 - 45,Banker,100000,150000,5,FALSE
TNT01607,Tenant_1607,46 - 60,Trader,300000,500000,3,FALSE
TNT01608,Tenant_1608,36 - 45,Student,300000,500000,3,FALSE
TNT01609,Tenant_1609,46 - 60,Engineer,300000,500000,2,FALSE
TNT01610,Tenant_1610,46 - 60,Engineer,300000,500000,3,FALSE
TNT01611,Tenant_1611,18 - 25,Student,300000,500000,0,FALSE
TNT01612,Tenant_1612,26 - 35,Civil Servant,150000,200000,5,FALSE
TNT01613,Tenant_1613,26 - 35,Freelancer,300000,500000,4,FALSE
TNT01614,Tenant_1614,36 - 45,Banker,150000,200000,5,FALSE
TNT01615,Tenant_1615,18 - 25,Banker,150000,200000,1,FALSE
TNT01616,Tenant_1616,26 - 35,Freelancer,150000,200000,0,FALSE
TNT01617,Tenant_1617,26 - 35,Banker,100000,150000,1,FALSE
TNT01618,Tenant_1618,26 - 35,Freelancer,300000,500000,0,FALSE
TNT01619,Tenant_1619,36 - 45,Trader,200000,300000,5,FALSE
TNT01620,Tenant_1620,18 - 25,Student,100000,150000,5,TRUE
TNT01621,Tenant_1621,26 - 35,Freelancer,200000,300000,4,FALSE
TNT01622,Tenant_1622,18 - 25,Trader,300000,500000,2,TRUE
