Outcome_ID,Listing_ID,Tenant_ID,Offer_Accepted,Offer_Date,Final_Rent,Lease_Signed
RNT01263,LST08348,TNT04199,False,2025-04-23,157394,True
RNT01264,LST05235,TNT04811,True,2025-03-02,165981,False
RNT01265,LST01681,TNT04806,True,2025-03-02,134100,False
RNT01266,LST06549,TNT04529,False,2025-03-16,445218,True
RNT01267,LST07743,TNT01375,False,2025-04-22,484181,True
RNT01268,LST06219,TNT02875,True,2025-04-29,68662,True
RNT01269,LST01464,TNT02912,False,2025-04-04,193542,True
RNT01270,LST01014,TNT01163,True,2025-03-07,423383,True
RNT01271,LST03226,TNT04227,True,2025-04-02,180684,False
RNT01272,LST02709,TNT00564,True,2025-04-21,228678,True
RNT01273,LST07959,TNT03441,False,2025-03-02,81792,True
RNT01274,LST04535,TNT03476,True,2025-03-16,155972,True
RNT01275,LST03164,TNT04799,False,2025-04-15,205409,False
RNT01276,LST02359,TNT04240,True,2025-03-27,485644,True
RNT01277,LST09848,TNT02764,False,2025-03-20,184410,True
RNT01278,LST05797,TNT01647,True,2025-04-05,449419,False
RNT01279,LST01362,TNT01813,True,2025-04-30,113439,True
RNT01280,LST06406,TNT00604,True,2025-03-24,116932,True
RNT01281,LST07752,TNT02963,True,2025-04-15,321976,True
RNT01282,LST05741,TNT04815,True,2025-03-06,129175,True
RNT01283,LST06761,TNT03431,True,2025-04-13,370210,True
RNT01284,LST01130,TNT04696,False,2025-03-03,269831,True
RNT01285,LST03208,TNT04962,True,2025-04-28,57566,True
RNT01286,LST00953,TNT01643,False,2025-03-03,77342,True
RNT01287,LST06192,TNT01397,True,2025-03-09,77141,True
RNT01288,LST03231,TNT02905,True,2025-03-05,114033,False
RNT01289,LST00732,TNT00676,True,2025-04-02,381131,True
RNT01290,LST08334,TNT04691,True,2025-03-10,308711,True
RNT01291,LST02620,TNT00858,False,2025-03-20,374143,True
RNT01292,LST02244,TNT01068,False,2025-03-05,140198,True
RNT01293,LST05704,TNT01036,True,2025-04-15,196290,True
RNT01294,LST06797,TNT02335,True,2025-03-17,334703,False
RNT01295,LST09234,TNT03815,False,2025-03-02,400151,True
RNT01296,LST05953,TNT02805,True,2025-04-04,153939,False
RNT01297,LST00494,TNT02549,True,2025-03-06,366003,True
RNT01298,LST02144,TNT02968,True,2025-03-29,474009,True
RNT01299,LST03723,TNT01422,True,2025-03-03,264935,True
RNT01300,LST05137,TNT04587,True,2025-03-09,357804,False
RNT01301,LST02409,TNT04189,True,2025-04-03,81073,False
RNT01302,LST02703,TNT03045,False,2025-03-17,179772,True
RNT01303,LST01328,TNT04546,False,2025-03-28,318094,False
RNT01304,LST01274,TNT00945,False,2025-03-05,130437,True
RNT01305,LST02009,TNT02142,False,2025-03-28,347091,False
RNT01306,LST01041,TNT00148,True,2025-04-10,367623,True
RNT01307,LST01489,TNT00398,False,2025-04-05,181942,True
RNT01308,LST02591,TNT01011,True,2025-03-31,99363,False
RNT01309,LST00181,TNT00581,False,2025-04-04,278562,True
RNT01310,LST03069,TNT02941,True,2025-03-29,168380,True
RNT01311,LST03448,TNT00044,True,2025-04-11,427461,False
RNT01312,LST02008,TNT01000,True,2025-04-20,277786,True
RNT01313,LST02162,TNT04317,True,2025-04-10,301694,True
RNT01314,LST04672,TNT01967,True,2025-03-13,205299,True
RNT01315,LST09661,TNT03116,False,2025-03-12,50368,True
RNT01316,LST05074,TNT03170,True,2025-04-18,448725,False
RNT01317,LST03419,TNT04394,True,2025-03-05,478493,True
RNT01318,LST05420,TNT03671,False,2025-03-19,332821,True
RNT01319,LST03535,TNT03433,True,2025-04-06,280240,True
RNT01320,LST05228,TNT00493,False,2025-04-08,450512,True
RNT01321,LST04993,TNT02890,True,2025-04-06,404227,True
RNT01322,LST00927,TNT04543,True,2025-03-31,91198,True
RNT01323,LST07539,TNT02417,True,2025-04-25,297593,False
RNT01324,LST00856,TNT02114,True,2025-04-28,408362,True
RNT01325,LST08236,TNT00574,False,2025-04-24,54054,True
RNT01326,LST00599,TNT03493,False,2025-03-01,113578,True
RNT01327,LST06452,TNT04856,False,2025-03-14,393343,True
RNT01328,LST06215,TNT01247,True,2025-04-12,275743,True
RNT01329,LST00462,TNT02147,True,2025-03-09,127773,True
RNT01330,LST00873,TNT01451,True,2025-03-02,230361,True
RNT01331,LST01499,TNT02307,True,2025-03-18,365552,True
RNT01332,LST09043,TNT00501,True,2025-03-13,238534,False
RNT01333,LST03644,TNT02582,False,2025-04-11,237005,False
RNT01334,LST06809,TNT01373,False,2025-03-20,471089,False
RNT01335,LST01542,TNT04937,True,2025-04-12,299592,True
RNT01336,LST03365,TNT02348,True,2025-04-01,77761,True
RNT01337,LST04094,TNT04768,True,2025-03-17,411146,True
RNT01338,LST03722,TNT03791,True,2025-03-14,181100,True
RNT01339,LST03564,TNT03804,True,2025-04-16,423942,True
RNT01340,LST02873,TNT01526,True,2025-03-14,323050,True
RNT01341,LST09651,TNT01363,False,2025-03-20,288611,True
RNT01342,LST01179,TNT01837,True,2025-03-20,322458,False
RNT01343,LST09147,TNT04458,True,2025-03-09,175987,True
RNT01344,LST00837,TNT04108,True,2025-03-07,196568,True
RNT01345,LST05031,TNT00654,True,2025-03-03,170652,True
RNT01346,LST08319,TNT02548,False,2025-03-27,321730,False
RNT01347,LST06296,TNT02888,True,2025-03-24,247196,True
RNT01348,LST09241,TNT03743,False,2025-03-05,225423,False
RNT01349,LST00398,TNT04746,False,2025-04-25,465643,True
RNT01350,LST01447,TNT02075,False,2025-03-03,387882,True
RNT01351,LST03250,TNT03907,True,2025-04-21,454380,True
RNT01352,LST08877,TNT04292,True,2025-03-02,346401,True
RNT01353,LST07517,TNT03643,True,2025-03-19,354008,True
RNT01354,LST07944,TNT01286,True,2025-04-23,229153,True
RNT01355,LST09064,TNT00607,True,2025-03-26,378753,True
RNT01356,LST06414,TNT03931,False,2025-03-01,455662,False
RNT01357,LST05157,TNT00881,True,2025-03-05,483629,False
RNT01358,LST05359,TNT02644,True,2025-03-01,154321,True
RNT01359,LST08426,TNT03736,False,2025-04-10,427639,False
RNT01360,LST07147,TNT03023,True,2025-03-19,349384,True
RNT01361,LST04714,TNT04681,False,2025-03-08,185478,True
RNT01362,LST05489,TNT02498,True,2025-03-13,350731,True
RNT01363,LST00033,TNT00522,True,2025-03-08,493989,False
RNT01364,LST07408,TNT00853,False,2025-03-16,193153,True
RNT01365,LST06151,TNT01386,True,2025-03-22,100830,True
RNT01366,LST03570,TNT02260,False,2025-03-24,305269,True
RNT01367,LST07363,TNT00702,True,2025-03-22,174881,True
RNT01368,LST03564,TNT02043,False,2025-04-17,395369,True
RNT01369,LST09751,TNT02819,True,2025-03-30,361893,False
RNT01370,LST00169,TNT00724,True,2025-04-06,112508,True
RNT01371,LST02159,TNT04743,True,2025-03-20,496986,True
RNT01372,LST02082,TNT03800,True,2025-03-09,86685,True
RNT01373,LST01983,TNT03252,True,2025-03-04,375725,True
RNT01374,LST08074,TNT03154,True,2025-04-16,259802,True
RNT01375,LST05869,TNT03477,True,2025-03-31,52693,True
RNT01376,LST09680,TNT03981,True,2025-04-18,267615,True
RNT01377,LST09069,TNT01615,True,2025-03-10,373299,True
RNT01378,LST09181,TNT04194,False,2025-04-13,59870,True
RNT01379,LST04640,TNT00704,False,2025-04-13,318119,False
RNT01380,LST01368,TNT02949,True,2025-03-09,139301,True
RNT01381,LST01924,TNT03893,True,2025-04-13,393785,True
RNT01382,LST03967,TNT00344,True,2025-03-15,293643,True
RNT01383,LST06200,TNT01079,False,2025-04-08,118254,True
RNT01384,LST02035,TNT03612,True,2025-03-23,133756,False
RNT01385,LST01453,TNT02125,True,2025-03-28,391928,True
RNT01386,LST00902,TNT02403,True,2025-04-18,475322,True
RNT01387,LST04104,TNT00377,True,2025-04-25,90415,True
RNT01388,LST01968,TNT00793,True,2025-04-14,112704,False
RNT01389,LST09970,TNT01025,True,2025-03-30,176166,True
RNT01390,LST03591,TNT01025,True,2025-03-09,440743,False
RNT01391,LST04693,TNT02591,False,2025-04-12,100370,True
RNT01392,LST09696,TNT02047,True,2025-03-06,110120,True
RNT01393,LST04368,TNT00924,True,2025-04-01,250521,True
RNT01394,LST03729,TNT03073,True,2025-03-25,289234,True
RNT01395,LST06898,TNT00947,True,2025-04-20,193081,False
RNT01396,LST02109,TNT01322,True,2025-04-19,379261,True
RNT01397,LST04840,TNT04514,False,2025-03-05,199174,True
RNT01398,LST01992,TNT01894,True,2025-04-15,123893,True
RNT01399,LST05560,TNT02768,False,2025-04-03,50077,True
RNT01400,LST02862,TNT04798,True,2025-04-21,360369,True
RNT01401,LST02504,TNT03162,True,2025-04-18,91537,True
RNT01402,LST01068,TNT04026,True,2025-04-08,183255,False
RNT01403,LST03887,TNT00854,True,2025-04-27,437262,True
RNT01404,LST04313,TNT00464,True,2025-04-18,201191,True
RNT01405,LST08395,TNT00934,True,2025-04-05,481971,True
RNT01406,LST06454,TNT01215,True,2025-04-30,167444,True
RNT01407,LST02169,TNT03640,True,2025-04-07,126027,True
RNT01408,LST09164,TNT00962,True,2025-04-05,351206,True
RNT01409,LST05837,TNT04298,True,2025-04-01,467856,False
RNT01410,LST03960,TNT03968,True,2025-04-15,470395,True
RNT01411,LST00753,TNT01499,True,2025-04-05,177134,True
RNT01412,LST06782,TNT02388,True,2025-04-27,83930,True
RNT01413,LST04794,TNT01792,False,2025-04-24,237290,True
RNT01414,LST07582,TNT02523,False,2025-04-22,247827,True
RNT01415,LST09294,TNT04282,True,2025-03-30,63324,False
RNT01416,LST06382,TNT04550,True,2025-04-01,202021,True
RNT01417,LST06021,TNT02715,True,2025-03-28,55398,False
RNT01418,LST07430,TNT03791,False,2025-03-31,119923,True
RNT01419,LST06381,TNT03381,True,2025-04-17,286040,True
RNT01420,LST01768,TNT01706,True,2025-03-29,304249,True
RNT01421,LST02264,TNT01032,False,2025-04-28,268023,True
RNT01422,LST02802,TNT03412,False,2025-03-24,289023,True
RNT01423,LST02310,TNT04754,True,2025-04-25,113454,True
RNT01424,LST01553,TNT04281,True,2025-03-05,329892,True
RNT01425,LST07367,TNT02805,True,2025-03-14,101636,True
RNT01426,LST09991,TNT02547,True,2025-04-02,416560,True
RNT01427,LST00342,TNT00210,True,2025-03-31,153430,True
RNT01428,LST02692,TNT00661,True,2025-03-30,268465,True
RNT01429,LST05814,TNT02112,False,2025-04-12,82156,True
RNT01430,LST06949,TNT02303,False,2025-03-05,326070,False
RNT01431,LST07505,TNT03395,True,2025-03-09,56760,True
RNT01432,LST07164,TNT04380,True,2025-04-20,269963,False
RNT01433,LST02509,TNT04388,True,2025-03-14,364553,True
RNT01434,LST08450,TNT04328,False,2025-04-08,394444,True
RNT01435,LST00528,TNT02315,True,2025-04-04,221566,True
RNT01436,LST01090,TNT03909,True,2025-03-06,242176,True
RNT01437,LST04592,TNT02735,True,2025-04-04,245060,True
RNT01438,LST08834,TNT03002,True,2025-04-06,483647,True
RNT01439,LST04064,TNT01464,False,2025-03-15,153543,True
RNT01440,LST09737,TNT04213,True,2025-04-09,207858,True
RNT01441,LST04539,TNT04576,True,2025-03-30,441994,True
RNT01442,LST03774,TNT01338,True,2025-04-11,342882,False
RNT01443,LST04400,TNT03173,True,2025-04-10,419854,True
RNT01444,LST09654,TNT03766,True,2025-04-21,293665,True
RNT01445,LST06984,TNT04275,True,2025-03-11,395506,False
RNT01446,LST03045,TNT03664,True,2025-03-03,68641,True
RNT01447,LST06962,TNT04931,False,2025-03-18,378400,True
RNT01448,LST00230,TNT01650,True,2025-04-02,164276,True
RNT01449,LST04164,TNT01543,False,2025-03-31,468847,True
RNT01450,LST05036,TNT00350,True,2025-03-15,97948,True
RNT01451,LST03581,TNT03842,True,2025-03-03,425190,True
RNT01452,LST06214,TNT02822,False,2025-03-18,86613,False
RNT01453,LST05085,TNT01774,True,2025-03-24,360690,True
RNT01454,LST09216,TNT03217,False,2025-03-08,288746,True
RNT01455,LST05472,TNT03282,True,2025-04-07,68556,False
RNT01456,LST02995,TNT04554,True,2025-03-17,273250,True
RNT01457,LST01029,TNT04750,False,2025-03-21,58460,True
RNT01458,LST06193,TNT03078,False,2025-03-22,355808,False
RNT01459,LST01850,TNT00616,True,2025-04-17,320087,True
RNT01460,LST00876,TNT00090,True,2025-04-02,238102,True
RNT01461,LST01032,TNT01089,False,2025-03-27,113127,True
RNT01462,LST06999,TNT02231,True,2025-04-29,293749,True
RNT01463,LST08716,TNT00481,True,2025-04-02,457352,True
RNT01464,LST02451,TNT03166,True,2025-04-21,312616,False
RNT01465,LST00446,TNT02832,True,2025-04-23,487295,True
RNT01466,LST00096,TNT01385,True,2025-03-06,271104,True
RNT01467,LST01119,TNT00025,False,2025-04-11,217288,False
RNT01468,LST08857,TNT02256,True,2025-04-17,482552,True
RNT01469,LST00554,TNT01532,True,2025-04-20,103091,True
RNT01470,LST07527,TNT04525,True,2025-03-30,211259,True
RNT01471,LST02053,TNT04586,True,2025-04-23,260288,True
RNT01472,LST04336,TNT04444,False,2025-04-16,473780,True
RNT01473,LST05861,TNT00483,True,2025-03-15,308068,False
RNT01474,LST03088,TNT04838,True,2025-03-18,334038,False
RNT01475,LST06805,TNT02855,True,2025-03-08,461596,True
RNT01476,LST05249,TNT04312,True,2025-04-04,177006,True
RNT01477,LST01815,TNT03012,True,2025-04-05,192916,True
RNT01478,LST05848,TNT02821,False,2025-04-27,279198,True
RNT01479,LST08167,TNT02809,True,2025-04-13,260481,True
RNT01480,LST07884,TNT02604,False,2025-03-02,85343,True
RNT01481,LST01919,TNT03765,True,2025-04-01,384057,True
RNT01482,LST04130,TNT02048,True,2025-04-07,308344,True
RNT01483,LST08106,TNT04321,True,2025-04-12,262983,True
RNT01484,LST06066,TNT04851,True,2025-03-26,242154,True
RNT01485,LST05695,TNT04397,True,2025-04-19,120953,False
RNT01486,LST03437,TNT02523,True,2025-03-20,241141,True
RNT01487,LST03278,TNT01586,False,2025-04-16,370427,True
RNT01488,LST08617,TNT04304,True,2025-04-13,494064,False
RNT01489,LST08618,TNT02439,True,2025-03-03,182543,False
RNT01490,LST02962,TNT01960,True,2025-03-16,294952,False
RNT01491,LST02849,TNT03982,True,2025-04-10,178939,True
RNT01492,LST08439,TNT04345,True,2025-04-10,455057,True
RNT01493,LST07692,TNT03338,True,2025-04-20,99830,True
RNT01494,LST08696,TNT00092,True,2025-03-07,200917,False
RNT01495,LST06826,TNT02721,False,2025-03-23,59694,True
RNT01496,LST05818,TNT03347,False,2025-04-26,363618,True
RNT01497,LST03199,TNT04466,True,2025-04-01,241112,True
RNT01498,LST03990,TNT00934,True,2025-04-21,346077,True
RNT01499,LST09111,TNT01115,True,2025-03-21,213066,False
RNT01500,LST07725,TNT04028,False,2025-04-02,203026,True
RNT01501,LST00091,TNT04617,False,2025-03-22,278379,True
RNT01502,LST00622,TNT01946,False,2025-04-09,479625,True
RNT01503,LST09154,TNT01447,True,2025-03-13,299793,False
RNT01504,LST01699,TNT03787,False,2025-04-28,257085,True
RNT01505,LST06857,TNT02000,True,2025-04-06,184723,True
RNT01506,LST08285,TNT00852,True,2025-03-07,438497,False
RNT01507,LST06786,TNT01492,True,2025-04-19,450669,True
RNT01508,LST05009,TNT03109,False,2025-04-04,225508,True
RNT01509,LST07254,TNT03647,False,2025-04-10,311863,True
RNT01510,LST04748,TNT03379,False,2025-03-21,57377,True
RNT01511,LST02399,TNT02148,False,2025-03-16,235291,True
RNT01512,LST02936,TNT04389,True,2025-04-12,308706,True
RNT01513,LST06598,TNT00358,True,2025-03-26,430064,True
RNT01514,LST04550,TNT01048,True,2025-04-16,249551,True
RNT01515,LST07873,TNT04105,True,2025-03-09,99487,False
RNT01516,LST00424,TNT00830,True,2025-03-03,436477,True
RNT01517,LST00232,TNT03249,True,2025-03-24,315049,True
RNT01518,LST03260,TNT00693,True,2025-04-27,118323,True
RNT01519,LST07130,TNT04061,False,2025-03-18,369051,True
RNT01520,LST01407,TNT00269,True,2025-04-22,171094,False
RNT01521,LST03392,TNT04120,True,2025-03-20,435197,True
RNT01522,LST08988,TNT04915,True,2025-04-08,106629,True
RNT01523,LST00528,TNT04576,True,2025-03-13,183809,False
RNT01524,LST06052,TNT01337,False,2025-04-19,365606,True
RNT01525,LST04455,TNT00755,True,2025-03-16,145547,False
RNT01526,LST00317,TNT00184,False,2025-04-07,200449,True
RNT01527,LST01275,TNT03712,True,2025-03-12,56818,True
RNT01528,LST03864,TNT04044,True,2025-03-29,200582,True
RNT01529,LST06866,TNT02218,False,2025-03-06,225608,True
RNT01530,LST07589,TNT01172,True,2025-04-13,68772,True
RNT01531,LST01324,TNT03227,False,2025-04-06,81411,True
RNT01532,LST04518,TNT02440,True,2025-03-21,266946,True
RNT01533,LST08191,TNT02966,False,2025-03-17,431550,True
RNT01534,LST07175,TNT04936,True,2025-03-02,456526,True
RNT01535,LST00056,TNT03141,True,2025-04-30,288031,False
RNT01536,LST07564,TNT04126,True,2025-03-27,413247,True
RNT01537,LST03413,TNT02301,False,2025-03-15,66287,True
RNT01538,LST06717,TNT02509,True,2025-04-03,64730,True
RNT01539,LST00032,TNT01211,True,2025-03-21,224584,True
RNT01540,LST07990,TNT01163,True,2025-04-24,303727,True
RNT01541,LST06314,TNT03741,True,2025-03-27,218519,False
RNT01542,LST05293,TNT04740,True,2025-04-27,53528,False
RNT01543,LST05395,TNT04851,True,2025-03-30,123084,True
RNT01544,LST07365,TNT00397,False,2025-03-01,57701,False
RNT01545,LST05127,TNT01211,True,2025-03-09,195346,False
RNT01546,LST05566,TNT04994,True,2025-03-04,335639,False
RNT01547,LST09935,TNT00896,True,2025-04-17,142117,True
RNT01548,LST07788,TNT04546,False,2025-03-30,307241,True
RNT01549,LST08232,TNT00208,True,2025-04-10,289443,True
RNT01550,LST02707,TNT04874,False,2025-03-05,86165,True
RNT01551,LST07203,TNT01136,False,2025-04-19,286557,True
RNT01552,LST09309,TNT04116,True,2025-03-23,483134,True
RNT01553,LST07027,TNT03618,False,2025-03-13,372734,False
RNT01554,LST05740,TNT04863,True,2025-03-30,299010,False
RNT01555,LST05034,TNT04352,True,2025-04-05,370230,True
RNT01556,LST00102,TNT03641,True,2025-04-12,86844,False
RNT01557,LST08497,TNT03020,False,2025-03-18,335314,False
RNT01558,LST02665,TNT03313,False,2025-03-12,96848,True
RNT01559,LST07511,TNT01203,True,2025-03-04,170432,False
RNT01560,LST09796,TNT01616,True,2025-04-13,216527,True
RNT01561,LST01959,TNT02219,True,2025-04-27,164258,True
RNT01562,LST01326,TNT03367,True,2025-03-23,279545,False
RNT01563,LST04154,TNT00143,True,2025-03-23,98440,True
RNT01564,LST00446,TNT00423,True,2025-04-13,257576,True
RNT01565,LST02692,TNT02074,True,2025-04-11,205651,True
RNT01566,LST03460,TNT01421,True,2025-03-23,493462,True
RNT01567,LST08337,TNT00412,False,2025-04-16,179987,True
RNT01568,LST00577,TNT03149,True,2025-03-22,252785,True
RNT01569,LST07534,TNT03155,True,2025-04-18,56838,True
RNT01570,LST04081,TNT03133,False,2025-03-15,335967,False
RNT01571,LST09367,TNT00753,False,2025-04-13,286472,True
RNT01572,LST05447,TNT03448,True,2025-03-21,373710,True
RNT01573,LST06913,TNT04468,False,2025-03-18,59904,False
RNT01574,LST01783,TNT00786,True,2025-03-19,183551,True
RNT01575,LST04880,TNT02774,True,2025-04-29,170986,True
RNT01576,LST07613,TNT03075,True,2025-04-18,444443,False
RNT01577,LST07332,TNT01654,True,2025-04-24,286276,True
RNT01578,LST02307,TNT02313,True,2025-03-03,204183,True
RNT01579,LST08385,TNT02140,True,2025-03-29,306359,True
RNT01580,LST05869,TNT02870,True,2025-04-18,230020,True
RNT01581,LST09602,TNT01673,True,2025-04-30,341694,True
RNT01582,LST06732,TNT00377,True,2025-04-28,102785,True
RNT01583,LST06180,TNT01098,False,2025-04-03,311495,True
RNT01584,LST02914,TNT01411,True,2025-04-15,182346,True
RNT01585,LST01705,TNT04491,True,2025-04-07,499752,True
RNT01586,LST06487,TNT02104,True,2025-04-13,399159,True
RNT01587,LST00425,TNT01385,True,2025-03-27,174084,False
RNT01588,LST00594,TNT01391,True,2025-03-30,329168,True
RNT01589,LST07722,TNT04857,False,2025-03-30,298731,True
RNT01590,LST07925,TNT00155,True,2025-04-14,267187,True
RNT01591,LST04069,TNT01108,True,2025-04-02,272778,True
RNT01592,LST03345,TNT00207,True,2025-04-25,93606,True
RNT01593,LST01536,TNT01335,False,2025-04-03,445844,True
RNT01594,LST05627,TNT01684,True,2025-04-04,453595,False
RNT01595,LST00474,TNT00820,True,2025-04-21,447410,False
RNT01596,LST03222,TNT03404,True,2025-04-07,296518,True
RNT01597,LST04672,TNT04573,False,2025-04-29,238055,True
RNT01598,LST05925,TNT02551,True,2025-04-26,173104,True
RNT01599,LST02368,TNT00262,True,2025-03-11,149498,True
RNT01600,LST08718,TNT01635,False,2025-04-11,405261,True
RNT01601,LST08953,TNT04690,True,2025-04-15,379350,True
RNT01602,LST09434,TNT00001,True,2025-04-27,468481,True
RNT01603,LST07325,TNT03003,True,2025-04-16,233453,True
RNT01604,LST05661,TNT01747,True,2025-03-09,366375,True
RNT01605,LST08552,TNT00851,False,2025-04-21,186818,True
RNT01606,LST03692,TNT04169,True,2025-03-07,341538,True
RNT01607,LST01103,TNT01445,True,2025-04-18,327248,True
RNT01608,LST05088,TNT00125,True,2025-04-29,168148,True
RNT01609,LST06091,TNT00145,True,2025-03-03,123503,True
RNT01610,LST09393,TNT00220,True,2025-04-17,168601,True
RNT01611,LST07101,TNT02620,False,2025-03-03,62234,True
RNT01612,LST09914,TNT03325,True,2025-03-30,450130,True
RNT01613,LST04383,TNT00079,False,2025-04-19,453430,True
RNT01614,LST03590,TNT00839,True,2025-03-09,269458,True
RNT01615,LST07721,TNT02853,True,2025-04-13,314781,True
RNT01616,LST03979,TNT01695,True,2025-04-12,189557,True
RNT01617,LST03570,TNT04015,True,2025-03-01,424921,True
RNT01618,LST04827,TNT04477,True,2025-04-29,74591,True
RNT01619,LST08349,TNT02458,True,2025-03-18,282554,True
RNT01620,LST06027,TNT01344,True,2025-03-02,420125,True
RNT01621,LST00788,TNT00012,False,2025-04-19,167613,True
RNT01622,LST01483,TNT00942,True,2025-04-18,475087,True
RNT01623,LST07613,TNT04878,True,2025-04-09,224359,True
RNT01624,LST09524,TNT04597,True,2025-03-20,432784,True
RNT01625,LST05457,TNT04819,True,2025-04-01,170820,True
RNT01626,LST04050,TNT01852,True,2025-04-18,271865,True
