Listing_ID,Landlord_ID,Property_Type,Bedrooms,Bathrooms,Location,Monthly_Rent,Service_Charge,Availability_Status,Date_Listed
LST02012,LLD0137,Flat,3,2,Lekki,446317,20000,Available,2025-02-11
LST02013,LLD0337,Flat,2,2,Ajah,340680,10000,Available,2025-02-18
LST02014,LLD0037,Self-Contain,3,1,Ajah,285249,10000,Rented,2025-03-18
LST02015,LLD0126,Single Room,3,1,Surulere,315732,,Inactive,2025-03-09
LST02016,LLD0274,Single Room,1,1,Ikeja,195781,,Inactive,2025-02-07
LST02017,LLD0163,Self-Contain,1,1,Lekki,399801,10000,Available,2025-02-28
LST02018,LLD0442,Single Room,2,1,Ikeja,272331,0,Rented,2025-03-06
LST02019,LLD0318,Self-Contain,1,1,Yaba,258317,10000,Rented,2025-03-19
LST02020,LLD0076,Self-Contain,3,1,Iyana Ipaja,307010,20000,Inactive,2025-02-25
LST02021,LLD0173,Self-Contain,3,2,Surulere,444633,0,Available,2025-01-13
LST02022,LLD0386,Flat,3,1,Ajah,332437,20000,Inactive,2025-04-12
LST02023,LLD0457,Flat,2,1,Iyana Ipaja,366041,,Available,2025-03-31
LST02024,LLD0357,Flat,1,1,Yaba,94649,,Available,2025-01-15
LST02025,LLD0320,Self-Contain,3,1,Yaba,347684,0,Inactive,2025-04-20
LST02026,LLD0375,Flat,1,1,Lekki,374395,,Available,2025-03-25
LST02027,LLD0090,Flat,1,2,Ikeja,432007,20000,Available,2025-03-25
LST02028,LLD0237,Flat,1,1,Ajah,236499,0,Available,2025-04-23
LST02029,LLD0263,Self-Contain,1,1,Ajah,241244,10000,Available,2025-04-09
LST02030,LLD0178,Self-Contain,2,2,Iyana Ipaja,347161,20000,Rented,2025-03-12
LST02031,LLD0493,Self-Contain,2,1,Lekki,164383,,Available,2025-04-03
LST02032,LLD0489,Flat,2,2,Surulere,70242,0,Available,2025-04-21
LST02033,LLD0208,Single Room,3,2,Yaba,244501,0,Available,2025-01-28
LST02034,LLD0072,Flat,3,2,Lekki,166313,10000,Inactive,2025-02-25
LST02035,LLD0389,Flat,3,1,Ajah,147544,,Rented,2025-02-27
LST02036,LLD0106,Self-Contain,2,1,Surulere,265597,,Available,2025-04-24
LST02037,LLD0344,Self-Contain,1,2,Ikeja,150151,10000,Available,2025-01-30
LST02038,LLD0294,Flat,2,1,Iyana Ipaja,162457,10000,Inactive,2025-02-22
LST02039,LLD0368,Flat,3,1,Yaba,58770,,Rented,2025-02-13
LST02040,LLD0443,Single Room,3,2,Yaba,444352,20000,Rented,2025-04-16
LST02041,LLD0283,Single Room,1,2,Yaba,61602,,Rented,2025-02-28
LST02042,LLD0352,Self-Contain,2,1,Ikeja,151437,30000,Available,2025-02-21
LST02043,LLD0181,Single Room,1,2,Ajah,60466,10000,Rented,2025-02-23
LST02044,LLD0036,Single Room,2,2,Ajah,453629,20000,Inactive,2025-04-04
LST02045,LLD0136,Self-Contain,3,1,Lekki,227147,0,Inactive,2025-01-13
LST02046,LLD0337,Single Room,1,1,Surulere,444373,30000,Available,2025-02-10
LST02047,LLD0055,Flat,1,2,Lekki,188524,20000,Available,2025-02-24
LST02048,LLD0186,Single Room,2,1,Ajah,338369,,Available,2025-02-10
LST02049,LLD0340,Self-Contain,2,1,Yaba,90043,,Available,2025-03-27
LST02050,LLD0257,Flat,2,1,Ikeja,457694,0,Inactive,2025-02-02
LST02051,LLD0444,Single Room,3,1,Ajah,275848,0,Available,2025-02-17
LST02052,LLD0057,Flat,2,1,Ikeja,137333,10000,Available,2025-01-20
LST02053,LLD0362,Flat,3,1,Iyana Ipaja,480356,30000,Available,2025-03-29
LST02054,LLD0122,Single Room,2,2,Yaba,186683,30000,Available,2025-04-29
LST02055,LLD0187,Single Room,2,2,Iyana Ipaja,264578,,Inactive,2025-03-02
LST02056,LLD0229,Self-Contain,3,2,Ajah,211238,20000,Rented,2025-01-09
LST02057,LLD0167,Self-Contain,2,2,Lekki,199779,10000,Available,2025-01-12
LST02058,LLD0419,Flat,3,2,Ajah,181305,0,Inactive,2025-04-17
LST02059,LLD0113,Self-Contain,3,1,Iyana Ipaja,239681,10000,Rented,2025-01-11
LST02060,LLD0251,Flat,2,1,Ikeja,278609,20000,Inactive,2025-01-12
LST02061,LLD0106,Flat,2,2,Surulere,483900,,Rented,2025-02-25
LST02062,LLD0036,Self-Contain,1,1,Surulere,115567,10000,Inactive,2025-01-13
LST02063,LLD0334,Self-Contain,2,2,Ajah,471230,30000,Available,2025-04-06
LST02064,LLD0091,Self-Contain,1,1,Lekki,141483,10000,Rented,2025-04-05
LST02065,LLD0017,Single Room,2,2,Iyana Ipaja,58951,10000,Inactive,2025-02-17
LST02066,LLD0353,Flat,3,1,Ajah,285270,20000,Available,2025-04-14
LST02067,LLD0062,Flat,3,2,Iyana Ipaja,379474,10000,Available,2025-01-17
LST02068,LLD0149,Flat,1,1,Iyana Ipaja,292456,,Rented,2025-03-13
LST02069,LLD0138,Self-Contain,2,2,Yaba,112831,10000,Inactive,2025-01-08
LST02070,LLD0185,Self-Contain,1,1,Surulere,78936,10000,Available,2025-03-17
LST02071,LLD0184,Self-Contain,2,1,Surulere,65574,30000,Inactive,2025-03-13
LST02072,LLD0204,Self-Contain,2,2,Ikeja,299840,,Available,2025-03-13
LST02073,LLD0259,Self-Contain,3,2,Yaba,410729,20000,Available,2025-02-12
LST02074,LLD0213,Single Room,1,2,Surulere,185143,10000,Available,2025-03-27
LST02075,LLD0255,Self-Contain,3,2,Iyana Ipaja,258703,10000,Rented,2025-01-16
LST02076,LLD0134,Flat,3,2,Lekki,464225,0,Inactive,2025-02-22
LST02077,LLD0060,Self-Contain,3,2,Lekki,209703,0,Rented,2025-02-15
LST02078,LLD0362,Flat,1,2,Yaba,334506,,Rented,2025-04-22
LST02079,LLD0309,Self-Contain,2,2,Lekki,211772,0,Rented,2025-03-27
LST02080,LLD0087,Self-Contain,2,1,Iyana Ipaja,359249,10000,Rented,2025-05-01
LST02081,LLD0323,Flat,1,1,Ajah,212304,20000,Rented,2025-04-07
LST02082,LLD0475,Flat,2,1,Iyana Ipaja,353919,30000,Available,2025-02-24
LST02083,LLD0206,Flat,1,1,Surulere,496927,0,Available,2025-04-22
LST02084,LLD0128,Flat,1,2,Ajah,329998,10000,Available,2025-04-28
LST02085,LLD0310,Single Room,2,1,Lekki,440506,10000,Rented,2025-04-03
LST02086,LLD0002,Flat,3,1,Ikeja,118823,10000,Available,2025-01-07
LST02087,LLD0461,Self-Contain,1,2,Ikeja,96782,10000,Available,2025-02-06
LST02088,LLD0421,Self-Contain,1,1,Iyana Ipaja,334234,20000,Available,2025-03-18
LST02089,LLD0241,Single Room,1,2,Iyana Ipaja,339305,0,Rented,2025-02-09
LST02090,LLD0120,Flat,1,1,Lekki,460110,10000,Inactive,2025-02-15
LST02091,LLD0384,Self-Contain,2,1,Ikeja,156265,0,Inactive,2025-01-14
LST02092,LLD0101,Single Room,2,2,Ikeja,96300,,Available,2025-03-15
LST02093,LLD0037,Self-Contain,1,2,Iyana Ipaja,402810,20000,Rented,2025-03-06
LST02094,LLD0340,Single Room,3,1,Surulere,94665,30000,Inactive,2025-01-28
LST02095,LLD0495,Single Room,2,1,Ikeja,220624,0,Available,2025-01-20
LST02096,LLD0412,Flat,3,1,Iyana Ipaja,246360,30000,Rented,2025-03-26
LST02097,LLD0132,Single Room,3,2,Yaba,405398,10000,Inactive,2025-03-03
LST02098,LLD0496,Self-Contain,1,2,Ikeja,293572,0,Inactive,2025-01-29
LST02099,LLD0201,Self-Contain,2,2,Ajah,366789,20000,Rented,2025-04-19
LST02100,LLD0347,Flat,1,2,Lekki,164946,20000,Inactive,2025-01-14
LST02101,LLD0020,Flat,1,2,Iyana Ipaja,482572,,Available,2025-02-14
LST02102,LLD0241,Single Room,3,2,Ikeja,354328,20000,Available,2025-04-19
LST02103,LLD0454,Flat,3,1,Ikeja,362961,0,Rented,2025-03-13
LST02104,LLD0450,Self-Contain,3,2,Surulere,346777,10000,Rented,2025-02-17
LST02105,LLD0108,Self-Contain,1,2,Iyana Ipaja,360864,10000,Available,2025-01-15
LST02106,LLD0302,Flat,1,1,Ajah,378445,0,Rented,2025-04-08
LST02107,LLD0083,Flat,1,1,Ikeja,205712,20000,Inactive,2025-02-05
LST02108,LLD0082,Flat,1,2,Yaba,282825,20000,Inactive,2025-03-15
LST02109,LLD0290,Single Room,1,2,Lekki,101857,,Inactive,2025-01-29
LST02110,LLD0451,Single Room,1,2,Iyana Ipaja,55765,20000,Inactive,2025-04-14
LST02111,LLD0068,Self-Contain,1,2,Ikeja,393016,20000,Rented,2025-02-24
LST02112,LLD0128,Single Room,1,1,Surulere,80761,0,Inactive,2025-04-19
LST02113,LLD0195,Single Room,2,1,Surulere,349886,0,Rented,2025-03-13
LST02114,LLD0139,Single Room,2,1,Lekki,295955,30000,Available,2025-04-09
LST02115,LLD0443,Single Room,2,2,Iyana Ipaja,182455,,Inactive,2025-04-15
LST02116,LLD0282,Self-Contain,2,1,Iyana Ipaja,327602,10000,Rented,2025-03-21
LST02117,LLD0311,Flat,1,2,Iyana Ipaja,183507,30000,Available,2025-03-20
LST02118,LLD0233,Self-Contain,1,1,Ajah,209808,20000,Inactive,2025-03-28
LST02119,LLD0022,Single Room,3,2,Yaba,79992,,Inactive,2025-03-24
LST02120,LLD0152,Flat,3,2,Surulere,369710,10000,Inactive,2025-03-13
LST02121,LLD0276,Flat,2,1,Iyana Ipaja,483908,20000,Rented,2025-01-04
LST02122,LLD0060,Flat,3,1,Ajah,164358,10000,Rented,2025-03-19
LST02123,LLD0318,Self-Contain,2,2,Iyana Ipaja,204514,20000,Available,2025-04-29
LST02124,LLD0377,Flat,1,1,Iyana Ipaja,335844,10000,Inactive,2025-03-26
LST02125,LLD0051,Self-Contain,1,2,Ajah,153932,10000,Available,2025-04-17
LST02126,LLD0343,Self-Contain,3,2,Yaba,77763,20000,Rented,2025-03-30
LST02127,LLD0152,Single Room,1,1,Lekki,228628,0,Inactive,2025-02-04
LST02128,LLD0236,Single Room,1,1,Surulere,248975,20000,Available,2025-01-04
LST02129,LLD0310,Flat,2,2,Ikeja,185937,20000,Inactive,2025-01-24
LST02130,LLD0301,Flat,3,2,Iyana Ipaja,222914,30000,Rented,2025-02-04
LST02131,LLD0031,Single Room,1,2,Yaba,483143,10000,Available,2025-03-31
LST02132,LLD0054,Self-Contain,3,2,Surulere,99602,0,Inactive,2025-04-08
LST02133,LLD0351,Self-Contain,1,2,Ikeja,433871,10000,Inactive,2025-02-09
LST02134,LLD0388,Single Room,2,2,Iyana Ipaja,251806,0,Inactive,2025-04-28
LST02135,LLD0035,Self-Contain,1,1,Ikeja,304694,20000,Available,2025-02-13
LST02136,LLD0109,Single Room,3,1,Ajah,474292,0,Rented,2025-02-14
LST02137,LLD0489,Single Room,3,1,Surulere,276889,10000,Rented,2025-01-01
LST02138,LLD0176,Flat,2,2,Yaba,69734,0,Available,2025-01-24
LST02139,LLD0361,Flat,1,2,Yaba,314973,0,Inactive,2025-04-22
LST02140,LLD0313,Single Room,2,1,Surulere,281989,,Available,2025-01-19
LST02141,LLD0294,Flat,3,1,Lekki,314059,,Available,2025-03-14
LST02142,LLD0335,Single Room,2,1,Lekki,89980,20000,Rented,2025-03-26
LST02143,LLD0096,Self-Contain,1,2,Ikeja,59440,10000,Available,2025-02-21
LST02144,LLD0368,Self-Contain,1,2,Ajah,185891,,Inactive,2025-01-09
LST02145,LLD0212,Self-Contain,2,2,Ikeja,123415,,Rented,2025-01-19
LST02146,LLD0316,Self-Contain,3,1,Iyana Ipaja,140352,30000,Rented,2025-04-05
LST02147,LLD0136,Single Room,3,1,Yaba,344369,20000,Inactive,2025-03-23
LST02148,LLD0005,Self-Contain,2,1,Ikeja,453550,0,Available,2025-01-04
LST02149,LLD0498,Self-Contain,1,2,Ikeja,156860,0,Rented,2025-01-12
LST02150,LLD0108,Self-Contain,1,1,Surulere,264200,30000,Available,2025-04-06
LST02151,LLD0034,Self-Contain,1,1,Yaba,407511,30000,Inactive,2025-03-09
LST02152,LLD0038,Single Room,1,2,Yaba,381800,10000,Rented,2025-01-28
LST02153,LLD0149,Self-Contain,3,2,Lekki,310008,10000,Inactive,2025-02-18
LST02154,LLD0424,Flat,1,1,Lekki,416924,20000,Rented,2025-02-23
LST02155,LLD0117,Flat,2,2,Yaba,315105,30000,Inactive,2025-02-28
LST02156,LLD0260,Flat,2,1,Ikeja,390529,20000,Available,2025-02-13
LST02157,LLD0425,Flat,2,2,Iyana Ipaja,267768,20000,Inactive,2025-01-21
LST02158,LLD0086,Flat,2,2,Ikeja,344689,10000,Inactive,2025-02-17
LST02159,LLD0464,Flat,1,2,Iyana Ipaja,256947,10000,Inactive,2025-02-09
LST02160,LLD0075,Single Room,3,2,Yaba,101569,20000,Inactive,2025-04-03
LST02161,LLD0470,Flat,1,2,Surulere,182688,30000,Inactive,2025-02-11
LST02162,LLD0463,Self-Contain,3,2,Iyana Ipaja,173915,0,Available,2025-04-10
LST02163,LLD0450,Flat,1,1,Lekki,124447,0,Available,2025-05-01
LST02164,LLD0413,Single Room,3,1,Surulere,234906,20000,Rented,2025-03-14
LST02165,LLD0312,Flat,2,1,Yaba,337693,10000,Inactive,2025-03-18
LST02166,LLD0382,Self-Contain,2,2,Ajah,122361,20000,Available,2025-01-11
LST02167,LLD0213,Self-Contain,3,2,Iyana Ipaja,330374,20000,Inactive,2025-04-24
LST02168,LLD0456,Single Room,3,1,Iyana Ipaja,100618,20000,Inactive,2025-01-07
LST02169,LLD0284,Single Room,3,1,Surulere,426820,30000,Rented,2025-01-20
LST02170,LLD0238,Single Room,2,1,Ajah,321026,10000,Inactive,2025-01-21
LST02171,LLD0164,Single Room,2,2,Ajah,131844,20000,Available,2025-04-07
LST02172,LLD0086,Flat,1,1,Yaba,429344,0,Rented,2025-03-21
LST02173,LLD0140,Flat,3,1,Surulere,488024,30000,Rented,2025-01-07
LST02174,LLD0159,Self-Contain,3,1,Ikeja,165933,30000,Rented,2025-03-28
LST02175,LLD0045,Single Room,3,1,Ajah,334644,10000,Inactive,2025-01-11
LST02176,LLD0371,Single Room,2,2,Iyana Ipaja,393554,0,Rented,2025-02-04
LST02177,LLD0494,Flat,3,1,Ajah,190405,0,Available,2025-02-26
LST02178,LLD0111,Single Room,3,1,Yaba,365527,20000,Available,2025-03-26
LST02179,LLD0406,Self-Contain,2,2,Yaba,116513,0,Rented,2025-02-24
LST02180,LLD0044,Self-Contain,3,2,Iyana Ipaja,207882,20000,Rented,2025-03-04
LST02181,LLD0400,Single Room,1,2,Iyana Ipaja,206189,20000,Rented,2025-03-19
LST02182,LLD0246,Self-Contain,2,2,Iyana Ipaja,122258,20000,Inactive,2025-02-26
LST02183,LLD0103,Self-Contain,2,2,Ikeja,262278,30000,Rented,2025-02-23
LST02184,LLD0084,Flat,2,1,Iyana Ipaja,325361,10000,Rented,2025-02-04
LST02185,LLD0449,Self-Contain,1,1,Surulere,305354,,Inactive,2025-01-28
LST02186,LLD0484,Single Room,2,1,Yaba,484986,0,Rented,2025-04-07
LST02187,LLD0133,Single Room,2,2,Yaba,136427,0,Rented,2025-03-07
LST02188,LLD0107,Self-Contain,2,1,Ajah,95272,10000,Available,2025-01-15
LST02189,LLD0017,Single Room,2,2,Iyana Ipaja,133053,20000,Available,2025-02-14
LST02190,LLD0093,Flat,1,2,Ikeja,373868,0,Available,2025-02-25
LST02191,LLD0149,Self-Contain,3,1,Surulere,458434,20000,Inactive,2025-01-15
LST02192,LLD0245,Self-Contain,3,2,Lekki,87633,10000,Available,2025-02-06
LST02193,LLD0288,Self-Contain,2,1,Ajah,353672,30000,Available,2025-03-28
LST02194,LLD0413,Single Room,1,2,Surulere,233224,20000,Rented,2025-03-28
LST02195,LLD0208,Single Room,2,1,Ikeja,321657,20000,Inactive,2025-03-17
LST02196,LLD0125,Self-Contain,3,2,Iyana Ipaja,483650,,Rented,2025-03-04
LST02197,LLD0234,Single Room,3,2,Ikeja,224776,20000,Rented,2025-03-09
LST02198,LLD0415,Single Room,1,2,Lekki,278038,10000,Inactive,2025-03-27
LST02199,LLD0425,Self-Contain,3,1,Surulere,385045,10000,Inactive,2025-02-09
LST02200,LLD0498,Self-Contain,2,2,Ikeja,373066,20000,Rented,2025-01-06
LST02201,LLD0461,Single Room,1,1,Lekki,154936,10000,Rented,2025-01-29
LST02202,LLD0121,Self-Contain,3,2,Lekki,412215,0,Rented,2025-02-20
LST02203,LLD0137,Self-Contain,2,1,Surulere,150378,10000,Inactive,2025-03-18
LST02204,LLD0494,Self-Contain,1,2,Lekki,100293,20000,Rented,2025-01-08
LST02205,LLD0114,Self-Contain,2,1,Surulere,411525,10000,Rented,2025-01-01
LST02206,LLD0419,Single Room,3,2,Ikeja,105272,0,Available,2025-01-27
LST02207,LLD0161,Self-Contain,2,2,Iyana Ipaja,251440,10000,Available,2025-02-08
LST02208,LLD0200,Flat,1,2,Yaba,320814,20000,Available,2025-01-28
LST02209,LLD0233,Self-Contain,2,1,Yaba,339953,20000,Available,2025-04-09
LST02210,LLD0027,Flat,3,2,Ikeja,330213,20000,Available,2025-01-18
LST02211,LLD0010,Self-Contain,1,2,Iyana Ipaja,145447,10000,Rented,2025-04-08
LST02212,LLD0205,Flat,1,2,Yaba,261774,,Rented,2025-02-02
LST02213,LLD0166,Flat,3,1,Lekki,430323,10000,Inactive,2025-02-07
LST02214,LLD0246,Self-Contain,2,2,Ikeja,149675,20000,Inactive,2025-02-11
LST02215,LLD0046,Self-Contain,2,1,Ikeja,448675,,Inactive,2025-01-16
LST02216,LLD0245,Self-Contain,3,1,Ajah,471692,,Rented,2025-01-01
LST02217,LLD0126,Flat,1,2,Ajah,112289,20000,Available,2025-03-05
LST02218,LLD0146,Single Room,3,2,Ajah,339321,,Rented,2025-04-06
LST02219,LLD0117,Single Room,1,1,Surulere,315567,20000,Rented,2025-02-25
LST02220,LLD0398,Self-Contain,1,1,Iyana Ipaja,289264,10000,Inactive,2025-01-23
LST02221,LLD0381,Single Room,2,2,Ikeja,373145,10000,Inactive,2025-01-17
LST02222,LLD0411,Single Room,3,1,Ajah,463576,20000,Inactive,2025-02-18
LST02223,LLD0151,Self-Contain,1,1,Ikeja,211304,20000,Inactive,2025-03-10
LST02224,LLD0071,Flat,2,2,Lekki,94940,10000,Rented,2025-04-01
LST02225,LLD0362,Self-Contain,3,2,Ajah,186433,30000,Inactive,2025-01-30
LST02226,LLD0136,Single Room,3,1,Ikeja,313545,10000,Available,2025-03-06
LST02227,LLD0174,Flat,1,1,Iyana Ipaja,272892,10000,Rented,2025-03-13
LST02228,LLD0288,Single Room,1,2,Surulere,116948,0,Available,2025-04-17
LST02229,LLD0445,Flat,1,1,Iyana Ipaja,72814,,Rented,2025-03-27
LST02230,LLD0480,Single Room,3,1,Iyana Ipaja,53230,30000,Rented,2025-04-14
LST02231,LLD0018,Self-Contain,1,2,Ajah,155825,20000,Inactive,2025-02-15
LST02232,LLD0194,Single Room,3,1,Iyana Ipaja,416297,30000,Available,2025-01-10
LST02233,LLD0329,Single Room,2,1,Surulere,158998,30000,Rented,2025-02-20
LST02234,LLD0423,Flat,3,1,Yaba,88824,,Available,2025-04-21
LST02235,LLD0174,Single Room,1,1,Surulere,169410,10000,Rented,2025-04-05
LST02236,LLD0489,Self-Contain,3,2,Lekki,362560,20000,Rented,2025-01-06
LST02237,LLD0448,Self-Contain,1,1,Surulere,412707,0,Rented,2025-02-25
LST02238,LLD0412,Self-Contain,2,1,Ikeja,241061,,Available,2025-01-03
LST02239,LLD0433,Flat,1,2,Yaba,121812,,Rented,2025-02-28
LST02240,LLD0353,Flat,1,1,Ajah,246363,20000,Available,2025-04-28
LST02241,LLD0498,Single Room,1,1,Ikeja,108876,10000,Available,2025-01-10
LST02242,LLD0140,Single Room,1,2,Surulere,105572,10000,Inactive,2025-04-21
LST02243,LLD0245,Single Room,1,1,Ikeja,137304,10000,Available,2025-02-10
LST02244,LLD0384,Flat,1,1,Iyana Ipaja,138668,10000,Rented,2025-03-15
LST02245,LLD0417,Flat,2,1,Ikeja,164266,20000,Rented,2025-02-24
LST02246,LLD0092,Single Room,2,1,Ikeja,125111,0,Rented,2025-03-15
LST02247,LLD0431,Flat,3,1,Surulere,385511,,Rented,2025-02-21
LST02248,LLD0238,Flat,1,1,Lekki,230890,10000,Available,2025-04-01
LST02249,LLD0204,Self-Contain,3,1,Surulere,244695,,Inactive,2025-03-23
LST02250,LLD0047,Self-Contain,2,2,Ajah,118348,20000,Available,2025-02-23
LST02251,LLD0432,Single Room,2,2,Yaba,478459,10000,Rented,2025-02-07
LST02252,LLD0244,Single Room,1,2,Iyana Ipaja,335501,10000,Available,2025-01-15
LST02253,LLD0319,Self-Contain,1,1,Lekki,425378,,Inactive,2025-02-21
LST02254,LLD0316,Flat,3,2,Yaba,397465,20000,Inactive,2025-01-03
LST02255,LLD0412,Single Room,2,2,Yaba,87783,10000,Inactive,2025-02-11
LST02256,LLD0294,Single Room,3,2,Lekki,175985,0,Inactive,2025-01-22
LST02257,LLD0127,Single Room,3,2,Iyana Ipaja,101703,20000,Inactive,2025-04-13
LST02258,LLD0343,Flat,3,1,Ajah,291467,10000,Available,2025-03-21
LST02259,LLD0281,Self-Contain,1,1,Lekki,428983,10000,Inactive,2025-02-28
LST02260,LLD0016,Single Room,2,1,Lekki,293614,20000,Inactive,2025-04-17
LST02261,LLD0070,Self-Contain,3,2,Lekki,400701,20000,Rented,2025-03-30
LST02262,LLD0268,Self-Contain,2,1,Iyana Ipaja,245954,10000,Inactive,2025-04-28
LST02263,LLD0324,Flat,2,2,Lekki,115923,,Available,2025-02-16
LST02264,LLD0281,Flat,3,1,Lekki,203320,20000,Rented,2025-01-12
LST02265,LLD0304,Flat,3,1,Ikeja,376892,30000,Available,2025-02-25
LST02266,LLD0450,Flat,1,2,Ikeja,212526,0,Rented,2025-04-19
LST02267,LLD0006,Flat,2,2,Ikeja,390872,10000,Inactive,2025-01-14
LST02268,LLD0313,Flat,3,1,Ikeja,429993,0,Available,2025-02-01
LST02269,LLD0304,Single Room,3,1,Lekki,52380,10000,Rented,2025-02-25
LST02270,LLD0102,Self-Contain,2,1,Ikeja,173256,,Available,2025-03-17
LST02271,LLD0308,Flat,3,2,Yaba,218175,,Rented,2025-02-21
LST02272,LLD0192,Single Room,2,2,Ajah,294441,20000,Inactive,2025-03-09
LST02273,LLD0240,Self-Contain,3,2,Ikeja,144389,20000,Available,2025-01-11
LST02274,LLD0061,Flat,2,2,Iyana Ipaja,280656,20000,Available,2025-02-20
LST02275,LLD0016,Flat,3,1,Ajah,50743,20000,Available,2025-04-22
LST02276,LLD0170,Single Room,3,2,Surulere,90124,0,Inactive,2025-02-09
LST02277,LLD0024,Self-Contain,1,2,Surulere,194200,20000,Inactive,2025-04-06
LST02278,LLD0250,Flat,2,2,Yaba,168174,20000,Rented,2025-02-13
LST02279,LLD0252,Self-Contain,1,1,Ajah,231292,10000,Available,2025-01-29
LST02280,LLD0386,Single Room,3,1,Ajah,302731,10000,Rented,2025-02-12
LST02281,LLD0206,Flat,2,2,Yaba,95653,10000,Rented,2025-04-10
LST02282,LLD0028,Self-Contain,2,2,Surulere,358216,20000,Inactive,2025-01-22
LST02283,LLD0116,Single Room,3,1,Ikeja,291864,0,Available,2025-01-10
LST02284,LLD0490,Single Room,3,1,Yaba,434358,20000,Inactive,2025-03-07
LST02285,LLD0415,Flat,3,2,Iyana Ipaja,91302,10000,Available,2025-03-23
LST02286,LLD0281,Self-Contain,3,1,Yaba,389155,10000,Rented,2025-01-15
LST02287,LLD0379,Flat,2,2,Lekki,279673,30000,Inactive,2025-03-09
LST02288,LLD0143,Flat,1,1,Surulere,418596,20000,Inactive,2025-03-07
LST02289,LLD0024,Self-Contain,2,2,Lekki,344042,10000,Available,2025-01-25
LST02290,LLD0309,Self-Contain,2,2,Surulere,153620,30000,Rented,2025-04-26
LST02291,LLD0155,Self-Contain,2,2,Surulere,330033,10000,Inactive,2025-04-10
LST02292,LLD0072,Single Room,2,2,Ajah,192024,30000,Rented,2025-02-14
LST02293,LLD0119,Single Room,3,1,Ikeja,358129,20000,Inactive,2025-02-14
LST02294,LLD0311,Self-Contain,1,1,Ikeja,495193,10000,Inactive,2025-04-04
LST02295,LLD0320,Single Room,2,2,Surulere,124106,20000,Inactive,2025-04-15
LST02296,LLD0092,Flat,2,1,Surulere,372283,10000,Rented,2025-03-24
LST02297,LLD0085,Self-Contain,1,2,Lekki,321041,0,Rented,2025-04-15
LST02298,LLD0335,Flat,3,1,Iyana Ipaja,330942,0,Rented,2025-01-19
LST02299,LLD0424,Self-Contain,2,2,Yaba,55656,10000,Rented,2025-01-31
LST02300,LLD0498,Flat,3,1,Surulere,468562,20000,Rented,2025-01-14
LST02301,LLD0363,Self-Contain,2,1,Surulere,62193,30000,Rented,2025-01-19
LST02302,LLD0434,Flat,2,1,Yaba,448363,30000,Rented,2025-02-02
LST02303,LLD0117,Self-Contain,1,1,Yaba,258264,10000,Available,2025-01-26
LST02304,LLD0232,Self-Contain,1,2,Iyana Ipaja,176474,20000,Rented,2025-01-23
LST02305,LLD0198,Single Room,3,2,Iyana Ipaja,152748,10000,Rented,2025-03-19
LST02306,LLD0205,Flat,2,1,Yaba,194501,20000,Available,2025-01-20
LST02307,LLD0412,Single Room,3,1,Surulere,286923,30000,Available,2025-04-08
LST02308,LLD0338,Flat,1,1,Surulere,485407,0,Rented,2025-04-08
LST02309,LLD0146,Single Room,1,1,Yaba,395510,,Rented,2025-03-25
LST02310,LLD0449,Self-Contain,1,2,Surulere,209836,30000,Rented,2025-01-10
LST02311,LLD0424,Single Room,1,1,Iyana Ipaja,113628,20000,Available,2025-01-23
LST02312,LLD0428,Single Room,1,1,Yaba,445618,20000,Inactive,2025-04-09
LST02313,LLD0270,Self-Contain,3,1,Iyana Ipaja,55642,20000,Inactive,2025-03-22
LST02314,LLD0386,Single Room,3,1,Surulere,133746,,Inactive,2025-03-05
LST02315,LLD0138,Self-Contain,1,1,Surulere,320062,20000,Inactive,2025-03-01
LST02316,LLD0180,Flat,2,1,Ajah,430679,10000,Inactive,2025-04-07
LST02317,LLD0429,Single Room,2,1,Lekki,426582,20000,Rented,2025-03-14
LST02318,LLD0029,Self-Contain,2,1,Lekki,460692,10000,Inactive,2025-04-08
LST02319,LLD0056,Self-Contain,2,2,Iyana Ipaja,333205,,Rented,2025-03-16
LST02320,LLD0231,Single Room,2,1,Yaba,166408,,Available,2025-02-27
LST02321,LLD0145,Flat,1,1,Lekki,231106,20000,Available,2025-03-29
LST02322,LLD0434,Single Room,3,1,Surulere,279499,20000,Inactive,2025-04-29
LST02323,LLD0383,Self-Contain,1,1,Ikeja,233714,,Available,2025-04-23
LST02324,LLD0047,Flat,2,2,Yaba,473645,10000,Rented,2025-03-14
LST02325,LLD0193,Single Room,2,1,Iyana Ipaja,274778,20000,Inactive,2025-03-24
LST02326,LLD0223,Self-Contain,3,2,Surulere,481781,10000,Inactive,2025-03-23
LST02327,LLD0135,Single Room,1,2,Surulere,332359,20000,Rented,2025-03-21
LST02328,LLD0021,Flat,3,2,Ikeja,432292,10000,Rented,2025-02-11
LST02329,LLD0005,Flat,2,2,Iyana Ipaja,425757,20000,Rented,2025-04-21
LST02330,LLD0203,Flat,2,1,Yaba,222336,10000,Inactive,2025-03-22
LST02331,LLD0238,Flat,3,2,Surulere,368242,0,Available,2025-02-10
LST02332,LLD0184,Flat,2,2,Ajah,118764,0,Available,2025-01-20
LST02333,LLD0359,Single Room,1,1,Surulere,405415,0,Available,2025-02-26
LST02334,LLD0291,Flat,2,2,Ajah,190515,0,Available,2025-01-09
